path,split,label,class_id,width,height,status
data\isl_alphabet_digits\train\4\Output Image -481.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (389).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (40).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (467).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (500).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -459.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (305).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -125.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -197.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -142.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -439.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -287.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -229.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (373).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (289).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (122).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (144).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -101.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -226.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (234).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (416).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -115.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -440.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -45.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -96.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (365).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (433).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (297).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -441.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -427.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -22.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (64).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (124).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -53.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (309).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (391).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -61.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -314.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -285.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (113).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -172.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (331).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -129.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (385).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (262).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -39.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (362).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -359.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -88.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (176).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -136.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (180).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (264).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (53).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -120.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -153.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -10.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (108).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (24).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -80.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (481).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (133).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (317).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (177).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (206).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (429).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (462).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (411).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (376).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (60).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -326.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (33).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (495).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -240.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -170.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (361).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -437.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (281).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (69).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (336).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (299).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (7).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -1.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (300).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (450).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -59.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (285).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -360.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -182.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -46.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (15).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -315.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -246.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -71.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (130).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -474.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (219).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (2).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -93.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (103).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -131.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (260).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -83.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -145.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -496.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -354.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -231.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (491).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -418.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (71).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -175.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -55.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -187.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -178.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (212).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (135).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -327.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (258).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (166).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -281.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (95).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -393.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -82.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -40.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -462.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (394).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -109.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -272.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (88).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (250).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (39).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -320.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (114).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (371).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -108.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (468).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -122.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (54).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -498.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -353.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -151.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (221).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (382).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -366.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (461).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -21.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -391.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (441).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -274.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -94.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -111.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -488.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -289.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -308.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (409).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (390).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (422).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (195).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -28.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (457).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -81.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (449).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (204).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -171.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -283.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -407.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (154).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (41).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (27).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (426).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -60.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (294).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -244.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (1).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -103.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -15.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (118).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -180.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -330.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -181.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -29.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (134).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -116.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -471.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -476.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -165.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -118.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (280).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -341.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (437).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (125).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -206.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -313.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -334.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (269).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (266).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (44).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -2.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -194.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (151).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -157.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (355).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (330).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (337).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (194).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (251).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -36.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -297.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -487.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -414.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -484.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (369).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -235.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (310).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (405).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (123).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (272).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (359).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (470).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -73.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -395.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -188.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (43).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -11.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -167.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -105.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (443).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -234.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (117).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -166.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -269.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -149.jpg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Sign 4 (292).jpeg,train,4,30,400,400,accepted
data\isl_alphabet_digits\train\4\Output Image -344.jpg,train,4,30,400,400,accepted
